sec,nanosec,frame_id,x,y,z,qx,qy,qz,qw
1783611380,95531546,base,0.08450797945261002,-0.44168299436569214,0.5712391138076782,0.6999603843718032,0.13937725038315016,-0.228336291981056,0.6621872626125753
1783611384,519528364,base,0.0850096344947815,-0.44227322936058044,0.5706010460853577,0.7000946273024018,0.14019240984480463,-0.22950381730759242,0.6614692605266204
1783611384,577530510,base,0.08572397381067276,-0.4424889087677002,0.569922685623169,0.7001884071149062,0.1411858608527116,-0.2299917697863342,0.6609890417339326
1783611384,623571480,base,0.0864485576748848,-0.44271814823150635,0.5692708492279053,0.7002616918930179,0.14218421703376435,-0.2305105167472474,0.6605165368855929
1783611384,764584415,base,0.08705706149339676,-0.44338035583496094,0.5688297748565674,0.7001687413226171,0.14281302377812963,-0.2324443892093628,0.6598013295523
1783611384,890571581,base,0.08799948543310165,-0.44326135516166687,0.5684732794761658,0.6999299170606322,0.14389678148625257,-0.23280362194693743,0.6596925781708248
1783611384,956596553,base,0.08893291652202606,-0.4432918429374695,0.5680872201919556,0.6997925388209659,0.14484186074540845,-0.23305527559073902,0.6595426259655972
1783611385,27528435,base,0.08985867351293564,-0.44332048296928406,0.5676972270011902,0.699623618254127,0.14580718247131158,-0.23343876831256805,0.6593734625938535
1783611385,100530640,base,0.09075458347797394,-0.44338130950927734,0.567240297794342,0.699487778676376,0.14667072754815141,-0.23387322076990108,0.6591721043327156
1783611385,160532760,base,0.09166701883077621,-0.44340643286705017,0.5668234825134277,0.6993867954496732,0.14729676969401564,-0.233997715314812,0.6590954691457662
1783611385,210534680,base,0.09259046614170074,-0.44342339038848877,0.5664187073707581,0.6992011462938565,0.14824428696779077,-0.2344327427422709,0.6589253906422746
1783611385,258527945,base,0.09351632744073868,-0.4434486925601959,0.5660064220428467,0.6990270931565241,0.1491547757795801,-0.23482829300908792,0.6587637136288936
1783611385,303532309,base,0.09442656487226486,-0.4434792995452881,0.5655749440193176,0.6988885130287406,0.15004999440777916,-0.23515774378138798,0.6585899130617825
1783611385,345528299,base,0.09535554051399231,-0.44349732995033264,0.5651517510414124,0.698821807211747,0.15062102602071065,-0.23511636142696193,0.6585450960776941
1783611385,389598530,base,0.09628637880086899,-0.4435259997844696,0.5647260546684265,0.6988115931498264,0.15078190775287786,-0.2348142228317455,0.6586269445385855
1783611385,445542194,base,0.09721877425909042,-0.4435569643974304,0.5643409490585327,0.6987682014720366,0.15039796537855227,-0.23463572445236852,0.6588243469817308
1783611385,508533069,base,0.098162442445755,-0.44357582926750183,0.563991904258728,0.6988179240279561,0.14900135093746927,-0.23401989964649858,0.6593078252085514
1783611385,568542706,base,0.09910043329000473,-0.44361498951911926,0.5635835528373718,0.6987909175034834,0.14817544761817383,-0.23385012437976915,0.6595827350429367
1783611385,613532352,base,0.10000915080308914,-0.44359657168388367,0.5631653070449829,0.6986223671618943,0.14871929150700153,-0.23415973905250642,0.6595290423859913
1783611385,654529164,base,0.10093778371810913,-0.4435248076915741,0.5627404451370239,0.698390401058995,0.14961794323152852,-0.23462064887687395,0.6594076567739192
1783611385,699532698,base,0.1018565446138382,-0.4434584677219391,0.5623302459716797,0.6981219498064333,0.15035869516637776,-0.23526613945017086,0.6592934316057468
1783611385,745528748,base,0.10276152938604355,-0.44342559576034546,0.5618523955345154,0.6979175579484622,0.15100387278469687,-0.23583779941187963,0.6591581139742974
1783611385,786580975,base,0.10365694016218185,-0.44338080286979675,0.5613912343978882,0.6978010250492132,0.1515367523379191,-0.2359374414777327,0.6591235384162571
1783611385,825588597,base,0.1045692190527916,-0.4433211386203766,0.5609237551689148,0.6977089759166959,0.1519766551442328,-0.2358708366016294,0.6591435418991877
1783611385,863527643,base,0.10544273257255554,-0.4432867765426636,0.5604332685470581,0.6976153887049061,0.15254505211818223,-0.23595242910499117,0.6590821052660881
1783611385,904579921,base,0.10632258653640747,-0.44330328702926636,0.5599080920219421,0.6975459265026877,0.1530976268413397,-0.23606260334124005,0.6589880329131182
1783611385,943594903,base,0.10719584673643112,-0.44328776001930237,0.5594164133071899,0.6974710832882206,0.1536007511145179,-0.23609891359047627,0.6589371609464865
1783611385,982579799,base,0.10807184129953384,-0.4432525336742401,0.558924674987793,0.6974296969774075,0.15389638934652303,-0.23594257781326555,0.6589679731239707
1783611386,21532966,base,0.10893936455249786,-0.4431965947151184,0.5584195852279663,0.6974313438110987,0.1540521801672729,-0.2356046780940256,0.6590507264615193
1783611386,59598975,base,0.10980787873268127,-0.4431524872779846,0.5579251646995544,0.6974452970816454,0.15412336414599015,-0.235207640534931,0.6591611184930909
1783611386,95532746,base,0.11069975048303604,-0.4430864751338959,0.5574718117713928,0.6974462720038996,0.15411704420625516,-0.23472276256188734,0.6593343885229422
1783611386,130576461,base,0.11160651594400406,-0.4430290460586548,0.5570157766342163,0.6974029869497208,0.1542729012254306,-0.23442191175742885,0.6594507564284766
1783611386,162536363,base,0.11249581724405289,-0.4429808557033539,0.5565424561500549,0.697379179569304,0.15443790998014423,-0.2341046794112379,0.6595500205993333
